"HolderAddress","Balance","PendingBalanceUpdate"
"0xfacec4967405303d19a70b962db9148e0b5e2376","7,768,800.000000000159776422","No"
"0xc566940cf6ddbf6836185a6ba9edf2c00e84d362","7,768,800","No"
"0x88c49a1c6094c7da178b817f14c8c485b04e07fe","7,768,228.640425976469385438","No"
"0xb745f3ca9eea9f98a178a13e96a4e00efebf8bf3","7,768,081.039090624031235865","No"
"0xdf481bb90b1e620f2d90495e39dd6accbe589ba3","7,762,285.145702131040619238","No"
"0x08e05f95a2fc6a48c6bc838b7a692816453bac70","7,759,064.09336018592","No"
"0x1e950d4ce31e87eecd5b0c7bc7d5a4252db8da96","7,756,520.689793402047640992","No"
"0xbcb34dd9351dac05d061a60dc4c07b522613995e","7,755,858.99192","No"
"0x24e74e917d6feed7a9327d7d759cfcba2bb48f2c","7,752,815.501397431601285322","No"
"0x1810871a11e4336e73a7695c5c4bf47eee9b944b","7,752,293.950714900832283464","No"
"0x414a6ace81a5336540506f852bcab301891058fa","7,748,000","No"
"0xda1ca3aa3c434680e8bfcd76194a12168ddbda62","7,741,643.974527123110085584","No"
"0x5dcf339f966b66857cfc436308683457a685cf70","7,736,997.720000000058380706","No"
"0x9e9304ed2b42657cee54810031646a6621b242fc","7,731,966.557540935187952582","No"
"0x226e0d989282b4efa306183cbcdf2e2051438a89","7,731,009.894479201363966982","No"
"0xb9a3634fc241e479ccd5bfabda1ab1a83e1aa4da","7,728,381.814093902248903583","No"
"0xa3b8f0c2803d926ec1be83cb77aada92cba8dedd","7,727,658.411009113939129122","No"
"0xe7bfeb00aec7cd0bd20b780fb6cd55c1d872cdaa","7,724,502.658782441483144626","No"
"0xd773545b476b1ca3610bdeebb34217cd7fe1fc0e","7,722,174.019755230362279162","No"
"0xcf140f7a8f11781568f477fb6045566418b04db6","7,720,000","No"
"0x7f79dd5f3b74609025781f002e254a59b951fa63","7,719,260.052306741022004725","No"
"0x613d94dcffc0170f2d5d7d64a1e10a27d475ebc1","7,718,372.322727938245129108","No"
"0x6b7f35c95340a4a56b811e820677e392ab5f0829","7,716,063.053481657260102041","No"
"0xc9f465c063eef5cedf3f26466e2a6e4cbf3ef969","7,709,478.962391020226860721","No"
"0x412d04db13f95054cc5ef4314b2fa725f3b2f960","7,708,940.400000000002453113","No"
"0x426301ba6b00d581633a4875caaf52e3bcc25ae8","7,708,606.584074471676831638","No"
"0x2e77bd9475ca82a7f5fc830372c3da862c44ed32","7,708,235.525255144687843254","No"
"0x7ce6c22bad662a757c3ff6f5d47ec7ef9cb0542a","7,708,014.301867427842351761","No"
"0xe25b6075d10ea5274dcfad6b4968b800396dd09e","7,706,586.801926729720909896","No"
"0x7046edb87094275da64f5a3f42020dffe712f677","7,704,112.496883540495867788","No"
"0x22deae9e187783c7572a3340de6ff0ea2c4ba51e","7,703,989.494216333137382841","No"
"0x9febea0607f8b52ad7ca35433c0b20cb8e6d84bf","7,703,330.448134941611294529","No"
"0xf16aabc38505e107391d819357014cfcb7e2ce46","7,702,828.466450701478610106","No"
"0xdabbd05c46941dd8be7c23a6cb4060a9a743bbe0","7,693,744.881625396963011838","No"
"0x3f08cb9f77ebaddf5234231c23cb98be2ba15b22","7,692,139.4437352388","No"
"0x48a49128a62e425a93512d074e1631bcf2530a4a","7,689,548","No"
"0x5691d951002f9d6c24b5a38875cbebbff689b74f","7,679,538.2523680144322786","No"
"0xaa36a9374713cceabaafe830b4358a87d5c2282b","7,678,703.483772687970085866","No"
"0x32a574d0ef9e715cea9a05aac0a96e18987b3376","7,678,622.620773494188794043","No"
"0xba8311f20f4b08314befb6bd78580292872290d0","7,677,676.726353224187945091","No"
"0xb638be90b433fb60c2ac24ce30afd5dc522697a6","7,676,976.492250775159831308","No"
"0x6e307de4dc7dc4924f22aaa410482c5f63a891cd","7,675,839.732415757330063287","No"
"0xca4d1b9dea8282a86056c3bf79d5c4edc024181d","7,669,200","No"
"0x4b77661cc2843735935b2c0a1e6440498fd0c286","7,668,823.662699630951098882","No"
"0x4e6adc052026425fb7c1581666944d463ef21b8b","7,666,234.448706138038700316","No"
"0x79e4b6fdfc5eb722e8bc4faf4d638871349b91b9","7,665,075.626824547050559296","No"
"0x318b96faaf1f021c68151547acfe61f82e5b556d","7,665,049.180277274512735126","No"
"0x713f275ba51dec8a166991f8fd44d468b62b1558","7,664,133.897646281613578581","No"
"0xa7ab5d52be2a65e4df829ec898bc41cf3e2e4346","7,657,914.823635293492433951","No"
"0xf76d4f8e8a233ca123597e2b94efea441631d041","7,654,658.479030208201731832","No"
"0x77437f0f40e203fbb5a5ae13173ea923b8c93b46","7,654,360.278621220727266918","No"
"0x3eadded08384833a7ebdc62eafe8b84cdebd08aa","7,653,921.693090037346908284","No"
"0x5741b920482a844f5d2cd0dddf8dd42236b308cc","7,648,175.602267647072056748","No"
"0x2e9e2a802a19078ed908aca31a71946df084df71","7,644,135.80912743464","No"
"0xd0b07dd334b76d6c3d31ccbe74f6ecc62e9e6391","7,642,558.342221048202768138","No"
"0x52fa993a9586737a31b7640a33ab56f009d6f4d8","7,638,307.40222538477342543","No"
"0x4bfa303b3816302cfa4fa484879301cd601a7b99","7,637,056.281057052058692739","No"
"0x71b61892da12f608e58a045b42d52c2efee91cc8","7,634,703.61278753737415074","No"
"0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","7,634,514.274707241697980671","No"
"0xcfd34ba6f55010f6fa0ea0c1535c2ab7ebe191cd","7,633,642.43050163644632436","No"
"0x40811c86f1710fbc5a536484e1f7ed7f95796fbd","7,633,553.5623369888","No"
"0xf98eb7b5fd92a531788c26b3c60d35ec1e4c3b07","7,632,358.621768399497978301","No"
"0xd65fd6663a54fe9e8f0b74f1b695e494fc32d7ec","7,630,379.580802100837320439","No"
"0x3cc8df9acc9e3d3afe79b787772952328bafd9cf","7,626,957.36976103890995674","No"
"0xcbdf297184d57149773b5f39de40e4d46914716a","7,624,298.536435862322761384","No"
"0x7c3961f319c9736a69eb3077c0d23731b03457bb","7,621,279.845720481393190762","No"
"0x51454f9134dac754414b7b6b1689d7093f6f0456","7,616,463.840336484668348507","No"
"0x0544d0eb041468ad5345bdd8f0ca2290d81a860e","7,615,847.35385883816799798","No"
"0xca11dceb38bbd421f1885bfb881e42753dca562a","7,610,897.564730797667601096","No"
"0x16fd7ca50692e3cf2a86e74bb662477729e0a0a9","7,609,771.478129608688415405","No"
"0xdbc67bf22c8647a7ef35a9a438c07f2b4fd580bb","7,607,395.193497835110461186","No"
"0x7c05904ae623503c2d2513ebf2a62df2c288bdbf","7,605,984.876","No"
"0x7158fb484bff562235701d9aa944ad32da3ed37c","7,605,963.003307236389996463","No"
"0xb18efe8fa39d7892d655778f4b1dc855a5a46ec3","7,602,192.368489747796841767","No"
"0xb36af2f414a34ac20a245d5824be2601f7115440","7,601,145.193632481739730881","No"
"0xad43022a372911ad6cdb9d90f068832be7718064","7,596,135.223368510441443779","No"
"0x345cc47574108b35191219241c09ee335f64c9d1","7,592,478.244903701067597646","No"
"0x9cf3121aa5627a86aa504f116542ae1d90f5ab2a","7,591,274.991120151510194657","No"
"0xaf1e70e9f492897e89a5420520f089fe0d76f72a","7,584,242.4850316304","No"
"0x52873ed4a0bb959763c99d99e612aacf7261ae3d","7,583,244.204","No"
"0x32373b4efe908a2878af183dfe27fa750c00d164","7,582,474.626258453635123432","No"
"0xe64d0d5b6fb58abbb3dba6a8091f0b6805e8ac9e","7,580,591.452209908956093582","No"
"0x10642df5bf3a932015b8a521fa3677d1657d699e","7,580,074.887196250615487359","No"
"0xff8998cb8e7458866e9a10fc5570a209d14a6936","7,573,187.058652049356169942","No"
"0xd747432ca51ad108d37be2b7577f38d995102d88","7,566,962.002370201561038962","No"
"0x258b3562078fa8ea83031f5e37b2f80ae8dc9a57","7,566,269.330809545189883388","No"
"0x72d69be71cc58299e457b3260562ec0ca553ec94","7,558,943.131810314998309285","No"
"0x002b67e6f00acf7153e2aba87960933ed457a5c7","7,557,230.1096744","No"
"0x43a7207c029afdcfc1634e49bcc8a0cdcb1d8753","7,552,265.743366679102187928","No"
"0xf0b980b6e752c79bcaa11a777097921037a98548","7,550,926.343887219034643408","No"
"0x835943978b5319137ae48d5e97bb93891eead026","7,547,716.160928973182658527","No"
"0x153bbc0c41468abf2a7ed86d7cf4e875a52c67b8","7,547,657.694558221181977766","No"
"0xcb848f0ede8dbdcf9928672f995256232efc0464","7,545,966.216650473043036246","No"
"0x70efc074bfdd81d7ac4f3ca1af78e25f722cf7dc","7,542,705.658700466461075562","No"
"0xd0a28c87f3436615e704c7892dfc9235d9a15e34","7,541,192.02776829583524989","No"
"0x193cbc4a9077f2b2632d13b96a4ef78d3f2fe565","7,537,407.665923805768057841","No"
"0xa51ba793d99d86a6a662998c9dcb4ae25d32f853","7,535,153.805159015959579431","No"
"0xfcda267a7588cb664f3f7681a886cdb3f016f268","7,532,914.74076120156407766","No"
"0x84af0da84d7dc9035e2f2ffb9c26ea9fe3bc8deb","7,531,489.211310414428915118","No"
"0x781a83cd93f7b7219d1ad06875334aee9a74ee71","7,531,208.897610026760332242","No"
"0xb80ebbc321659b84c4e063e6085e202c5afe7cb0","7,529,450.961489276135811834","No"
"0xbdf2af989d027cb0efe1389e6e3e552674abcc44","7,526,042.688924449942241809","No"
"0xa913e098ee8c6b42158d5cf6b9d3ef4e6460efd9","7,525,409.473752816408563636","No"
"0x392042ee6b4073f13c0bce31b66fa93748be2fbe","7,524,961.470273009013536278","No"
"0x7a9cb2827438e735998297630b56afffaf8e349e","7,523,073.089996373978673985","No"
"0x6081a19848334494008862f34848ff34b3c0b0eb","7,521,775.195518976697992024","No"
"0x0e1c4d4cb138a908edfc5d72a1c5b586fa8693b6","7,514,966.797686130269874431","No"
"0xad2abce4daf1db28d387cfae1ba134a393394040","7,513,840.373303641442289068","No"
"0x98145c98a1261d2823ac6dddb83f7cc18d885739","7,513,664.487682768535361278","No"
"0x4f9c54639416f3aa167cde665aced0374d1562e1","7,511,158.760007420540196357","No"
"0x8c6d70253b8b79795cb17faa9f4fb4499bd797d1","7,510,521.759378732769173266","No"
"0xf86c8a2a42b8021178ffc2183e281594bcdb40b6","7,510,196.213414210543711087","No"
"0x007140ad896812eb83de9bfcb1fd73085dca1f71","7,507,848","No"
"0x7b352367210a6f510cd706a90737d18930af02cc","7,504,063.430683948717467081","No"
"0x2bbdaed0fad0fefce34511f5a4b127d65a2a1d42","7,500,750.245594595384434792","No"
"0x992a678f0295de6b14a7611a5659ebeec2f07ad9","7,500,301.889213496606920552","No"
"0xd4f2d47f760c61961ef3f86e7ce817903af4c6c3","7,498,880.283534284242165747","No"
"0x14334884027505d27a9dfd5c61f5dde9b82f78b9","7,498,176.690029208538586933","No"
"0x1d6705348edc12058f7e1242ca088ce37993c21c","7,495,790.807844286072655912","No"
"0x1f157d76a39f977a276ed81814854f691247e4fd","7,486,974.33","No"
"0x16061815c1374a9feb5cf3304499f52724f5ebec","7,484,218.482303833687967149","No"
"0xdc407462604a423b54409998a0fe222269f031d7","7,484,126.640813398971873298","No"
"0xf90d85256fb0b1106ac07e8eab89d90ee22608fc","7,479,138.836254640859805874","No"
"0x171ec12cdac26807967a00b1fafd0d594223a5b6","7,477,784.65623525751785403","No"
"0x3762e1b2dc6c197f1c237c0e66407d941079375a","7,477,362.221997401824940254","No"
"0xe09ed6eac692f12429c15a13747074be7019e824","7,475,719.721622378601090266","No"
"0xb292c8ffbd71f2aa928103817c2354424833902c","7,472,632.904770321684358438","No"
"0xc0a2739b516dea91c4483fc88badd654c8831a5e","7,471,935.463407441856996644","No"
"0xfe962737a1d9ae3875c9f4c83315aec3ec362404","7,470,644.331656702701137948","No"
"0xbaa0ac2e09dda1362f32726adf0d3a7ee7ebca4d","7,470,000.000000000040299345","No"
"0x3620084804f22d2d860ed04603796e97ccf6fa91","7,470,000.000000000002991038","No"
"0xd875813874e502411732fef82f5212bb62b91b1c","7,464,490.088486167816171686","No"
"0xae00089f2b06728571d25f9f0b20b9bd9f2ab761","7,464,257.102587221713460416","No"
"0x6d6f360c53675f5f6e5ee596bcf9d7d5c8ce7476","7,461,828.855400318627149942","No"
"0xa70d0e425794d55f939cb73a77667317cd9d5fed","7,459,627.560811894615292345","No"
"0x39c821f6054780ad28a722d799cb50b91a2aac05","7,458,863.830245303811957423","No"
"0xc588fc48b4f61e870c62630a159564e8d9dd6961","7,455,285.764575528186746385","No"
"0xd7bcc146e7e3eca940724ee0408438f45ae04314","7,453,458.176730670273440303","No"
"0xd1cdd46fcc12b603a9bcd35978f3d11f69509f7b","7,448,826.966608594883911017","No"
"0x4031fd8b4830d9bb489cea02c47522da783c1b41","7,448,453.35840714132815022","No"
"0x114caf6254f7ed5147870c5eba8c65ca948f1333","7,448,064.491100240176369659","No"
"0x96a65826286faed522cc5f227a1a28cbc8934000","7,446,311.001406115915587058","No"
"0xc150f85fdf76cf20034902a5deee517a9776310e","7,443,196.688703992650604334","No"
"0xca4725b7d124a997f63eface9f5ff45082349ee5","7,442,185.681773749673533305","No"
"0xa49444e30baabc79734be5f223d908a88253b818","7,441,497.578735432946247474","No"
"0xb0a478b276ace7645236d59c8879c7765043cee6","7,439,968.342544190433738946","No"
"0x4e9145a321bd385e5e3306b72626c46ecd73a3d7","7,433,753.872732467927848699","No"
"0xfbd809881552fe25732243f10f46542d36f9b2b9","7,432,106.665255796040241477","No"
"0x5b7f00df069cb67189b57ff44693aee455738e0d","7,430,634.512715914095877257","No"
"0x04ed67f1259b04722e9a234d71616cc4a4d0483d","7,430,080.006284769228068153","No"
"0xa5738e0b59c568b9d64a9fb24deb411c226aba35","7,429,324.372896552314314375","No"
"0x3c30b69722403cc740d30a1fb551e59f81a2954c","7,422,165.95541274596","No"
"0x14918772dca6544c4b19eecfa57d171a184a3077","7,422,024.91262999936755584","No"
"0x0b71725d61dd1315370f54d0d9fee918dcda6056","7,419,229.667248271598433411","No"
"0x0c37fbfa574cac44d0c7f9bb539a0a6c6c6a64cc","7,414,588.771026593671860387","No"
"0xe2b01e7edd2d691f851ec8945adc12fcd89c075a","7,413,206.873967857409632471","No"
"0xa2cc0810703ee3cd69ecfe02ca6102faaed8b6e4","7,409,845.258308","No"
"0x82c843e81fc4ec263186f2cccee5d2f921b0b784","7,407,710.346343781643253614","No"
"0x20ad14fcf0fc1f58dacb5d9eafcbf8b6061274e3","7,406,596.723169955038479267","No"
"0x00e3146e73ab8dd828e58b4d2ae957bdb43b1f4d","7,402,137.119130750480675472","No"
"0x6301d676a0b31cb5775eef3165d61f51d3700cbd","7,400,987.525522053626233867","No"
"0x087d37a4edcbe51246fb1322b0705b3badb13028","7,399,904.088808617511994774","No"
"0xf9aee890f5f9071952d915d745fc414715680d3b","7,396,594.892188488878167897","No"
"0x5fc9db2da13470ee43dc4003417a35c2f08d69b7","7,394,609.653416359853555832","No"
"0x80c1519d6082314b58d7ddd713ce5f7d8b041846","7,391,626.99734068914349756","No"
"0x8e6142353b3be7b73df01d8bad43be2fed0ac568","7,389,952.734265493075821579","No"
"0x2e46c7272a8ffae20d4aa8c3c9a15b3a3cbfa5f9","7,387,589.761866138888830081","No"
"0xefc6138ccdef3c6303c67fb2afa7f335edb8f228","7,387,531.073971042116393327","No"
"0x100c2d8a225d202f8740cb088e24171771bd84ce","7,385,752.026722540740120425","No"
"0x67685151848279fe1279755bca54a4b5e6d167a7","7,384,494.819537030506894379","No"
"0x4620a06b27e8a2dd7cd15fbc3b37fbfa5d585036","7,377,248.892976826896964733","No"
"0xac4a0130551471aabb303ce086166db0005b5dc8","7,376,885.978212564788614311","No"
"0xfbd22000c20e778ff7262a30259c1849bffb43c6","7,376,842.990018956255457681","No"
"0xf0327329868654d776e5764d1677ca9bf3dbdc0a","7,374,160.496431882392924268","No"
"0xf7016ffc34608da40bb61529c9a45ea89eeac41b","7,372,478.914348629834478086","No"
"0x5196ce2d243d0b45e73043eb1a3a933ebd649e26","7,369,786.903174797825368123","No"
"0x62a80c82289b314e29b301f599fc21472e240110","7,361,758.447019999823633524","No"
"0xa148ced294ae77eb481c595dbd72017c43633b2c","7,359,179.097929810566675423","No"
"0xd53483f378aed4b553099987005077d5c787d8d3","7,349,758.016814931518350443","No"
"0xf0d42566331ebb338b276c7bab917318e4f90156","7,348,723.553999814292171739","No"
"0x225bcee1b44340b8066f990ac4c832ef31d90768","7,345,724.073178855052905035","No"
"0x448380744a45660cb7c65cf3f4936e24b9c5f2d7","7,345,086.637829756981762195","No"
"0x8e22b546b8684b1217308d03af8d51263d15e7c9","7,344,798.359785193330014566","No"
"0xa32fdfcff67aa7c1eac71c0891ba2b8d11dabbef","7,332,667.405677270726052495","No"
"0x25ac8e30d2e1a8de4b0db2e1c4eb2e5d9d6a2edd","7,325,818.185026745506197861","No"
"0x172cf36f222892f1e72f5ed16b1d7b5f58ec35c6","7,320,536.928153167589897214","No"
"0x9f4abeb79e756d05b3f474e1787f2245545e4d42","7,320,303.135283624793208504","No"
"0xb2373eac672e39ddb355917ed2646fe9e67b3972","7,320,118.168514779451054284","No"
"0x223138599bdf71fe4c9bd1f56218c13e81d0a3ff","7,320,108.474847258434278255","No"
"0xb0bf1d3306867e2b895ad4a79c7dd16bd957a8ae","7,312,161.393062391926533415","No"
"0xaee8b05b19f5e0f41ef72e9e44b45a99ef686d1c","7,311,106.951506708527822997","No"
"0xb1a6c1f798a5431316a989d9e84a635c37eb51fc","7,308,971.515195377531961894","No"
"0x4b25faa67909ab58c2fcbd971b2aefb2e788af0f","7,308,623.388019251384825965","No"
"0x50f3516e82c40a3b82bfc469460ef5dd24833232","7,307,713.66356185434422237","No"
"0x4d34143e4763d1d0c4866ffcf5a9cc1d320595b4","7,306,944.227707124878765129","No"
"0xc1758f93b8874a59f17dc6efe4068ea19658da36","7,303,959.61492572","No"
"0x54b9f1d763277a3fee373d57d82849250b2e64af","7,301,281.264802921002324914","No"
"0xf1a64d69804294469f35d3162b32dfe17966a225","7,300,813.636190224728965158","No"
"0x170e2593ad898991f555e1721b68ef9ca323c3c1","7,298,751.125039731423269091","No"
"0x6918f0aec53147d900b9fec7d235147d25d753e5","7,296,723.889909848994649439","No"
"0xbd3a2c3e4bf718676e19b0c6cb0207228314b972","7,296,165.454069882344476029","No"
"0xbdddd0599261e66787b829f8163dd03096705c2e","7,294,201.237553880561771077","No"
"0x0bf25a36e52a55feae3ff7938a21f25e4026fea8","7,294,088.071444664833052208","No"
"0xaa81c94cd4e8712d631fafe326d463729bdbc91b","7,293,653.362964268182546973","No"
"0x122e74454bad9764dd308d0347377186d4501b74","7,291,165.735271378626733574","No"
"0xedf45880295d8c77b3b59d8bc8cfd803d2fcae97","7,291,016.093137550414942577","No"
"0x00f924be69ca727b7913b28637f7e4d9ed41559d","7,288,809.259176353308782914","No"
"0xa1824c13b507ebd6f5050abd87473b9c5c587144","7,288,629.24326154807000991","No"
"0x08540fa478dd235a0f91f90cf779fb72407fac1c","7,282,704.255744","No"
"0xf6e58f1d94797e71d99dc0991beb4934601c189d","7,282,592.760838608155586039","No"
"0xaebe6b01798dd2b8072d625a47360855ed025d70","7,281,869.672694984248668268","No"
"0xfb7ae49dec38587bd84bd4a1194c25564bf6ffce","7,280,610.930127675603722814","No"
"0xa09d3869ffb77b50b1651d817185068d9f51e5e5","7,280,153.35225036392","No"
"0x359066baa8b4314eb5d7e335491cf52664274776","7,276,121.06392250461150218","No"
"0x872884f19dd24b76417a0698882ba7a77e6e9d51","7,274,829.188103570803166051","No"
"0x6a62c5bc2140bf6975fe19457166c338bb2f140c","7,274,015.180948066170273489","No"
"0x19f2028f2aa9624571b3f3ebddee99c6edeaa817","7,271,637.291684157625440003","No"
"0xc506609add6b6ba58069273666a8f2244920b8c9","7,270,800.000000000010227647","No"
"0x953e7f260259ba39fbc9a3462a8801a5aae9fcf8","7,269,584.978470997823060647","No"
"0x166d979730ed605a7092a695d5560c14bb37aa73","7,268,714.586162542828221907","No"
"0x674cb0a8f351e8e659809f6d2b60f15df2354be3","7,268,125.844059923657930163","No"
"0x58551a4e251ba1f23e14955786afb67add69fd54","7,268,045.467904369752132543","No"
"0x4501e6590acfabe9383cf190a70a5b6a6a8e7b12","7,265,029.749192236862523438","No"
"0xfb24747502e7445ffab67129b6db1781465a890f","7,263,375.233763707956157657","No"
"0x00e6de54e4557b15e2e313a6459d11850f556cca","7,255,286.789368338011181863","No"
"0xeb791c4e5caee6dd7f9f03ed1fa001cb2b34a786","7,254,040.954564241539126629","No"
"0x63f546f2e367d91d5708f5890e3a1b977be5e657","7,253,553.5034384","No"
"0x5ea721059e4e9f44656f404b4c283c3e61ea7b4d","7,252,873.523617160290166825","No"
"0x134a6a925235ba4881786eb9c599a1158b1c5b7d","7,251,511.776712716580017495","No"
"0x7edba3bb4061180c55c7e43bb629f6373dfed57c","7,250,439.840933291038499559","No"
"0x30e8b02e0db5a05bbfc4eec38dd8b07cdbc96f12","7,245,925.014994634597096901","No"
"0x90ed71f416720f51578c72343696a52724a6c8a0","7,245,699.317832362232123419","No"
"0xc13eb7c3a4c9bc9eb1249b06d1bace216eac98b1","7,244,618.743464987920323052","No"
"0x089da5bb184fc65730de56c7302ca9c83921ce9e","7,241,385.605783566681640581","No"
"0x324249f6e8770f1e3e1133fd020f53b328df21c5","7,236,442.836755401390978003","No"
"0x6e6f7dca7860f93b69164699d49b6dcba99f5c74","7,226,072.859177010888060545","No"
"0x5e6c920ba60cb84e8cf50aa4a44fe01cd934db4a","7,225,546.717953913260246015","No"
"0x62f411eee837fc52e011acbd5cf91583797a7dee","7,220,336.916538721822391263","No"
"0xc183bff8c6db5237870db9de13948416fe256866","7,216,352.660795000857258069","No"
"0x5a0ecd058529d8225e84e762359cf92e82ee5291","7,214,901.0047081952","No"
"0x530018b02525e9d106986635da67eb13d3ec1a98","7,214,093.460438807180140111","No"
"0x2c709286ac317035c51b3179f647b24ed751ec78","7,210,104.191208098288893135","No"
"0x4f70b53b31ffcdd9c04558264e2c8a42f2866d87","7,208,743.121531066674419351","No"
"0x90ff61a1e8e65c2507e2a41f1998325aa5ec784d","7,207,842.292744503153579526","No"
"0xe1b4a91b70ccefd58cd49ab67d34d11aa14fe2dc","7,204,986.465994818223373241","No"
"0x40c7b702452594a1b83d08e410a45afb9ffeaa9a","7,204,055.878865630765066507","No"
"0x2b8e3e28711857ada57a68b783ac652bcf7abb27","7,203,589.123649447244688336","No"
"0xfc5b92e0eec20881514f7703e17738dff5a67ae1","7,200,330.678821224478361485","No"
"0x0229e19117bea0af81b7ab505375d8dac7fb131e","7,190,776.879818730160383976","No"
"0x1991aa4acac904a9436486ef5283d6c65487aabb","7,190,084.16","No"
"0xfb5c0f72c332d80db35466c3fba5c8baa3d6a7ef","7,181,143.72515395314804949","No"
"0x6fde637aa768a8e5abddc6b5d03f1310cf5de8c0","7,179,777.93354121177684968","No"
"0x481fa350a77ebd053e6e1d934f6a3f53bf305743","7,179,163.3561002","No"
"0x56fd42ded8c2d4c9f399078d20020aa66ba1e5ee","7,176,679.956524365260686172","No"
"0x7306df37fed92cdf12e90ac30a999c404dfc2611","7,175,951.908308720858877148","No"
"0xd9411b7070cacb2a8b583dffe05ed308adef2cfb","7,175,296.944299755340971526","No"
"0x4fb055bc4de51b6eb6b5113db225a5f3407fccf8","7,172,702.271977823971267293","No"
"0x69499bdc70a1a33963ae5bc03e7d4c672db5564b","7,171,418.14802508178682214","No"
"0x7ee1e72253782031f0a64e61b9967b09de4c2d3c","7,170,746.654205276659851054","No"
"0xb75f9402334c2f70c426829d71ff71f6d295f54f","7,170,065.319544126419747152","No"
"0xb32287feee7ef3345e73accd8d9023881ac82812","7,169,877.815124631805868836","No"
"0xc980d0f3929ed2ae3953598477a91207605d988e","7,165,928.393208952276557103","No"
"0xf2f9275d1ccdda496608572b54964ac1a07c63c4","7,163,723.080328516153947696","No"
"0xb7bb4454eb4ddca78c17b2911a0d0183984985b9","7,162,306.941895197613337194","No"
"0xbb05a9d5f880ed846fdb239861c8874bcbc36b49","7,162,201.488487538550395634","No"
"0xa7a9c016ece8be8991abdb1bad5701697309692b","7,161,859.249366660428360488","No"
"0xd42a29082050171561aacb1342be52f7f69c98cb","7,161,391.843397313239140565","No"
"0x6a49924f0c2d1a8bba7c780b5bcfb39a23447a05","7,156,148.265738360910998368","No"
"0xf9df561fd40bc59c5714b65573200930967ae71c","7,155,410.17971602067547686","No"
"0x2d9319de02b8a02d40ed7abb5d69c6bd7a7f9cb2","7,155,329.473049168297573221","No"
"0x27d01382e6e1f12eaef0315495727573fb1df0a7","7,153,281.787492866498810557","No"
"0x2742861cfe87ccd2c5ab74ed18d483ec8724dd3e","7,153,001.435523797119268184","No"
"0x19ba3a971e5063b854638b61a62104f92ee666ff","7,151,971.309042863585228925","No"
"0x4fd0ba362ca29e25974876de9bf0c1a5d457ad74","7,151,527.480180529297497391","No"
"0x3c4a963745de1f65041000be994343d60bed9911","7,145,294.550325034118230818","No"
"0xd7f978972461b4719e1ff7534b44d49924ced9d0","7,141,045.666510562309890964","No"
"0x575b7aad1091d92f0110071a6b89f9ef6196be98","7,140,358.93494259648681183","No"
"0x472e01eef5207919a2ce18e063955d15f28bcabe","7,140,277.693751476622609051","No"
"0xe58ced667133338b2d8c311b65c8e139d63d9f33","7,138,354.401508869222557526","No"
"0xc1c1645f89bc9b43611c9b7a13bc1b0cd2cc7cc7","7,137,804.190225921835679803","No"
"0x4f16fa588ec420743d1e56b745ab134bdd9179e4","7,137,589.316897888801863611","No"
"0x4f9a6c53d93a7aba0fc011e4e90d72ac1a0bed40","7,137,468.795518381720392998","No"
"0xcc2d1dd960435e3104e47d93ef853d73152d3358","7,135,562.388297535820606071","No"
"0x09cc8cba47c828068eaba5b65018eb1273c8a14d","7,134,365.204201314244992765","No"
"0x1e0d429678083419af9177c85756b353b101106f","7,131,360","No"
"0x79357e99074bbc6837c5f65cd23bbbb60cba25af","7,130,474.092692202382518738","No"
"0xa67e2b1ea97d28acc7e73e9500b5307ef8151e1e","7,128,956.802676970823162135","No"
"0x62308dee95833638ef5030aff1df5a0f181492a4","7,125,705.409513013613700464","No"
"0xa5f5ef1c535958cd41c022924d849219d34aa1c4","7,124,094.513356559655893875","No"
"0xbdf8b6e86d38e15a362de0d48c5de29c132dff2d","7,117,854.464724484839938753","No"
"0x48750ff8cc9c07fd36c1eb230ef3a49db8b4813a","7,117,482.070619392632897125","No"
"0xec0bc82de4c6d6cfd6cb99c8e52f2cef0b24e188","7,115,442.094516978059917258","No"
"0x6688c9301a574a9cede4ac52c0effed61247610e","7,112,660.228384287408566786","No"
"0xa6d05ae6168be1b32a9f9683d908bbc50eeedee6","7,102,435.244553829850542937","No"
"0x978d6ad8c0072aefd9e01477bce3f3c6116fe001","7,100,850.97289147525042809","No"
"0x3efd4967363ac3d36d106511a3d9eadbf0fe9d06","7,100,008.145004498169645181","No"
"0xc79ef0c77fa42540d329be843379bf2f6b84e450","7,099,377.716867894201854605","No"
"0xa740bbc5136e6dad64e8137ad0570e47060d37f7","7,095,870.508528918832418904","No"
"0xde7ef44ee1016821cb3e5bb16bf0555a24d5318f","7,095,803.099167841199350239","No"
"0x4d3d67b643fbfa401079fa8e460da977bdf2d5ef","7,095,091.481839185706419802","No"
"0xbd519ee71c46bbe3180b87f4c1df94db85c748e6","7,082,213.21337513017407666","No"
"0x3c28175650618cea32079b96be6e66b1e8b70aaa","7,074,611.441320714868650513","No"
"0x45d4b37fb30de159c0a0c057da8c04e7c1955357","7,072,609.032834849714264425","No"
"0xcdf2b0357190006a3e9c895c1be16d0eaae95786","7,071,600.000000000196011959","No"
"0x577c0a17f17ce3fe80586fba0c079e58acc5e18b","7,070,562.923821311517361772","No"
